Station,Country,Year,Number_Rain_day,Mean,Anomaly,AnoPosit,AnoNeg
MARADI,Niger,1983,30,48.6410256410257,-18.6410256410256,0,-18.6410256410256
MARADI,Niger,1984,38,48.6410256410257,-10.6410256410256,0,-10.6410256410256
MARADI,Niger,1985,30,48.6410256410257,-18.6410256410256,0,-18.6410256410256
MARADI,Niger,1986,45,48.6410256410257,-3.64102564102564,0,-3.64102564102564
MARADI,Niger,1987,46,48.6410256410257,-2.64102564102564,0,-2.64102564102564
MARADI,Niger,1988,49,48.6410256410257,0.358974358974358,0.358974358974358,0
MARADI,Niger,1989,42,48.6410256410257,-6.64102564102564,0,-6.64102564102564
MARADI,Niger,1990,48,48.6410256410257,-0.641025641025642,0,-0.641025641025642
MARADI,Niger,1991,63,48.6410256410257,14.3589743589744,14.3589743589744,0
MARADI,Niger,1992,47,48.6410256410257,-1.64102564102564,0,-1.64102564102564
MARADI,Niger,1993,42,48.6410256410257,-6.64102564102564,0,-6.64102564102564
MARADI,Niger,1994,54,48.6410256410257,5.35897435897436,5.35897435897436,0
MARADI,Niger,1995,42,48.6410256410257,-6.64102564102564,0,-6.64102564102564
MARADI,Niger,1996,43,48.6410256410257,-5.64102564102564,0,-5.64102564102564
MARADI,Niger,1997,54,48.6410256410257,5.35897435897436,5.35897435897436,0
MARADI,Niger,1998,52,48.6410256410257,3.35897435897436,3.35897435897436,0
MARADI,Niger,1999,42,48.6410256410257,-6.64102564102564,0,-6.64102564102564
MARADI,Niger,2000,48,48.6410256410257,-0.641025641025642,0,-0.641025641025642
MARADI,Niger,2001,52,48.6410256410257,3.35897435897436,3.35897435897436,0
MARADI,Niger,2002,57,48.6410256410257,8.35897435897436,8.35897435897436,0
MARADI,Niger,2003,57,48.6410256410257,8.35897435897436,8.35897435897436,0
MARADI,Niger,2004,49,48.6410256410257,0.358974358974358,0.358974358974358,0
MARADI,Niger,2005,47,48.6410256410257,-1.64102564102564,0,-1.64102564102564
MARADI,Niger,2006,52,48.6410256410257,3.35897435897436,3.35897435897436,0
MARADI,Niger,2007,45,48.6410256410257,-3.64102564102564,0,-3.64102564102564
MARADI,Niger,2008,50,48.6410256410257,1.35897435897436,1.35897435897436,0
MARADI,Niger,2009,44,48.6410256410257,-4.64102564102564,0,-4.64102564102564
MARADI,Niger,2010,57,48.6410256410257,8.35897435897436,8.35897435897436,0
MARADI,Niger,2011,45,48.6410256410257,-3.64102564102564,0,-3.64102564102564
MARADI,Niger,2012,57,48.6410256410257,8.35897435897436,8.35897435897436,0
MARADI,Niger,2013,51,48.6410256410257,2.35897435897436,2.35897435897436,0
MARADI,Niger,2014,42,48.6410256410257,-6.64102564102564,0,-6.64102564102564
MARADI,Niger,2015,44,48.6410256410257,-4.64102564102564,0,-4.64102564102564
MARADI,Niger,2016,52,48.6410256410257,3.35897435897436,3.35897435897436,0
MARADI,Niger,2017,40,48.6410256410257,-8.64102564102564,0,-8.64102564102564
MARADI,Niger,2018,57,48.6410256410257,8.35897435897436,8.35897435897436,0
MARADI,Niger,2019,57,48.6410256410257,8.35897435897436,8.35897435897436,0
MARADI,Niger,2020,65,48.6410256410257,16.3589743589744,16.3589743589744,0
MARADI,Niger,2021,62,48.6410256410257,13.3589743589744,13.3589743589744,0
